IndivID,Name,Source,gwasID,Block,position_X,position_Y,edge,InitLeafLen,Bolting,Score
1374,Ga-0,CS22634,6919,7,35,7,0,19,0,0
1375,Van-0,CS22627,6977,7,35,9,0,25,0,1
1376,Wei-0,CS22622,6979,7,36,2,0,35,1,2
1377,Var2-1,CS22580,7516,7,36,4,0,30,0,3
1378,Sf-1,CS6855,7327,7,36,6,0,29,1,1
1379,Per-1,CS1445,8354,7,36,8,0,24,1,1
1380,Pu2-23,CS22593,6951,7,36,10,1,28,0,2
1381,Uk-3,CS1577,10022,7,37,1,1,23,0,4
1382,Bg-2,CS22342,6709,7,37,3,0,26,0,1
1383,Var2-6,CS22581,7517,7,37,5,0,31,0,4
1384,Lov-1,CS77049,6043,7,37,7,0,21,0,2
1385,Pla-0,CS1459,7300,7,37,9,0,27,0,3
1386,Lillo-1,CS77039,8242,7,38,2,0,50,0,2
1387,Vastervik,CS78834,9058,7,38,4,0,23,0,0
1388,Spr1-2,CS22582,6964,7,38,6,0,34,0,1
1389,Eden-2,CS22573,6913,7,38,8,0,23,0,3
1390,Bur-0,CS22656,5719,7,38,10,1,25,0,3
1391,En-1,CS76841,8290,7,39,1,1,22,1,0
1392,Lp2-2,CS22594,7520,7,39,3,0,25,1,0
1393,NFA-8,CS22598,6944,7,39,5,0,31,1,2
1394,Uod-7,CS22613,6976,7,39,7,0,30,0,1
1395,Co,CS3180,7081,7,39,9,0,31,1,2
1396,Duk,CS76824,6008,7,40,2,1,39,1,1
1397,An-1,CS22626,6898,7,40,4,1,29,1,1
1398,Gul1-2,CS76896,8234,7,40,6,1,39,0,2
1399,Kyoto,CS76535,7207,7,40,8,1,29,0,1
1400,Stw-0,CS1539,8388,7,40,10,1,43,0,1
1401,Ta-0,CS1549,8389,8,1,1,1,22,0,4
1402,Ts-5,CS22648,6971,8,1,3,1,34,0,4
1403,Ler-1,CS22618,6932,8,1,5,1,22,0,1
1404,Lov-5,CS77050,6046,8,1,7,1,19,0,2
1405,Sap-0,CS1507,8378,8,1,9,1,27,0,4
1406,No-0,CS6805,7275,8,2,2,0,22,0,4
1407,Wt-5,CS22637,6982,8,2,4,0,31,0,2
1408,Co,CS3180,7081,8,2,6,0,29,1,1
1409,Kno-18,CS22567,6928,8,2,8,0,30,0,2
1410,Sr:5,CS77268,8386,8,2,10,1,32,1,1
1411,Ren-11,CS22611,6960,8,3,1,1,27,1,1
1412,Ost-0,CS1431,8351,8,3,3,0,38,0,4
1413,Pu2-23,CS22593,6951,8,3,5,0,32,0,3
1414,Bur-0,CS22656,5719,8,3,7,0,23,0,1
1415,Pu2-7,CS22592,6956,8,3,9,0,22,0,0
1416,Col-0,CS22625,6909,8,4,2,0,25,0,1
1417,Lis-1,CS77042,8326,8,4,4,0,42,0,3
1418,Kelsterbach-4,CS6041,8420,8,4,6,0,12,0,1
1419,Edi-0,CS22657,6914,8,4,8,0,27,0,3
1420,Kas-2,CS6751,8424,8,4,10,1,35,0,2
1421,Lillo-1,CS77039,8242,8,5,1,1,51,0,1
1422,Wil-2,CS6889,7413,8,5,3,0,22,0,3
1423,Bay-0,CS22633,6899,8,5,5,0,24,0,1
1424,Got-7,CS22608,6921,8,5,7,0,40,0,4
1425,Gy-0,CS22631,8214,8,5,9,0,34,0,0
1426,Var2-6,CS22581,7517,8,6,2,0,41,0,4
1427,Gul1-2,CS76896,8234,8,6,4,0,43,0,2
1428,Gr-1,CS1199,8300,8,6,6,0,38,0,2
1429,Tottarp-2,CS77381,6243,8,6,8,0,24,0,4
1430,Ms-0,CS22655,6938,8,6,10,1,45,0,2
1431,Mt-0,CS22642,6939,8,7,1,1,37,0,4
1432,Uk-3,CS1577,10022,8,7,3,0,18,0,1
1433,Ct-1,CS22639,6910,8,7,5,0,35,1,4
1434,Bs-1,CS997,8270,8,7,7,0,34,1,2
1435,Or-1,CS77150,6074,8,7,9,0,41,0,0
1436,Sav-0,CS1515,8412,8,8,2,0,24,1,1
1437,Sorbo,CS22653,6963,8,8,4,0,40,1,2
1438,Duk,CS76824,6008,8,8,6,0,34,1,3
1439,Zdr-6,CS22589,6985,8,8,8,0,28,1,2
1440,Lp2-2,CS22594,7520,8,8,10,1,30,0,1
1441,Tsu-0,CS6874,7373,8,9,1,1,26,1,1
1442,Kin-0,CS22654,6926,8,9,3,0,29,0,1
1443,Bu-0,CS1007,8271,8,9,5,0,17,0,2
1444,LL-0,CS22650,6933,8,9,7,0,15,0,2
1445,Kent,CS76967,8238,8,9,9,0,34,0,1
1446,Jm-0,CS1259,8313,8,10,2,0,21,1,2
1447,Fab-4,CS22577,6918,8,10,4,0,30,0,1
1448,Lu-1,CS1353,8334,8,10,6,0,37,0,1
1449,Sanna-2,CS77234,8376,8,10,8,0,32,0,2
1450,DraIII-1,CS76815,8285,8,10,10,1,35,1,1
1451,Hovdala-2,CS76937,6039,8,11,1,1,24,0,4
1452,Santa_Clara,CS8069,7329,8,11,3,0,25,0,0
1453,Got-22,CS22609,6920,8,11,5,0,41,0,3
1454,Cvi-0,CS22614,6911,8,11,7,0,34,1,1
1455,Eds-1,CS76834,6016,8,11,9,0,41,0,3
1456,Gd-1,CS1185,8296,8,12,2,0,30,1,1
1457,PHW-34,CS6034,8244,8,12,4,0,17,0,2
1458,Mrk-0,CS22635,6937,8,12,6,0,25,0,0
1459,Nok-3,CS22643,6945,8,12,8,0,38,0,3
1460,Per-1,CS1445,8354,8,12,10,1,30,0,2
1461,Bor-1,CS22590,5837,8,13,1,1,31,0,3
1462,Ler(gl1-1),CS64,1,8,13,3,0,28,0,1
1463,Bla-1,CS971,7015,8,13,5,0,25,1,1
1464,Tamm-2,CS22604,6968,8,13,7,0,24,0,1
1465,Kno-10,CS22566,6927,8,13,9,0,24,0,2
1466,Sq-8,CS22601,6967,8,14,2,0,31,1,1
1467,Var2-1,CS22580,7516,8,14,4,0,33,0,1
1468,Shahdara,CS22652,6962,8,14,6,0,26,1,1
1469,San-2,CS77233,8247,8,14,8,0,23,0,2
1470,Ts-1,CS22647,6970,8,14,10,1,35,1,2
1471,RRS-10,CS22565,7515,8,15,1,1,30,0,2
1472,Hs-0,CS1237,8310,8,15,3,0,24,1,1
1473,Pa-1,CS1439,8353,8,15,5,0,25,1,2
1474,Van-0,CS22627,6977,8,15,7,0,29,0,0
1475,Ba4-1,CS76677,8258,8,15,9,0,40,0,1
1476,Ak-1,CS939,6987,8,16,2,0,24,1,1
1477,Buckhorn_Pass,CS8067,7033,8,16,4,0,27,0,1
1478,Bil-7,CS22579,6901,8,16,6,0,14,0,1
1479,Wil-1,CS1595,8419,8,16,8,0,23,0,1
1480,Ba5-1,CS76678,8259,8,16,10,1,25,0,2
1481,Rmx-A180,CS22569,7525,8,17,1,1,29,0,1
1482,DraII-1,CS76813,8284,8,17,3,0,27,0,1
1483,Uod-1,CS22612,6975,8,17,5,0,28,0,3
1484,Lov-1,CS77049,6043,8,17,7,0,20,0,2
1485,Kz-13,CS22445,6830,8,17,9,0,30,1,1
1486,Spr1-2,CS22582,6964,8,18,2,0,32,0,2
1487,An-1,CS22626,6898,8,18,4,0,28,1,1
1488,PHW-2,CS6002,8243,8,18,6,0,23,0,1
1489,Ull1-1,CS78816,8426,8,18,8,0,26,1,1
1490,Lisse,CS6033,8430,8,18,10,1,33,0,4
1491,Pi-0,CS1455,7298,8,19,1,1,29,0,1
1492,Hod,CS76924,8235,8,19,3,0,18,0,2
1493,Yo-0,CS22624,6983,8,19,5,0,31,0,2
1494,H55,CS923,7461,8,19,7,0,33,1,1
1495,Lp2-6,CS22595,7521,8,19,9,0,25,0,3
1496,Vastervik,CS78834,9058,8,20,2,0,31,0,1
1497,Pla-0,CS1459,7300,8,20,4,0,29,1,3
1498,In-0,CS1239,8311,8,20,6,0,32,1,1
1499,Lis-2,CS77043,8222,8,20,8,0,40,0,3
1500,Zdr-1,CS22588,6984,8,20,10,1,25,1,0
1501,Dem-4,CS76794,8233,8,21,1,1,44,0,2
1502,Tsu-1,CS22641,6972,8,21,3,0,28,0,2
1503,Dra3-1,CS76811,8283,8,21,5,0,40,0,1
1504,Uod-7,CS22613,6976,8,21,7,0,29,0,3
1505,N13,CS22491,7438,8,21,9,0,36,0,2
1506,Kyoto,CS76535,7207,8,22,2,0,24,0,2
1507,Hov4-1,CS76936,8306,8,22,4,0,17,0,1
1508,Kz-1,CS22606,6930,8,22,6,0,28,1,0
1509,C24,CS22620,6906,8,22,8,0,24,1,1
1510,Liarum,CS77038,8241,8,22,10,1,19,0,3
1511,Fab-2,CS22576,6917,8,23,1,1,30,0,1
1512,NFA-8,CS22598,6944,8,23,3,0,37,1,1
1513,Ws-2,CS22659,6981,8,23,5,0,27,1,2
1514,Bg-2,CS22342,6709,8,23,7,0,24,0,1
1515,Ka-0,CS1267,8314,8,23,9,0,23,1,1
1516,Seattle-0,CS6187,8245,8,24,2,0,24,1,1
1517,Bro1-6,CS76726,8231,8,24,4,0,28,0,1
1518,Ge-0,CS1187,8297,8,24,6,0,27,0,2
1519,HSm,CS76941,8236,8,24,8,0,20,0,2
1520,Eden-1,CS22572,6009,8,24,10,1,34,0,4
1521,Ws-0,CS22623,6980,8,25,1,1,23,1,4
1522,Er-0,CS1143,7125,8,25,3,0,27,0,0
1523,Ull2-5,CS22586,6974,8,25,5,0,28,0,1
1524,Eden-2,CS22573,6913,8,25,7,0,32,0,1
1525,Col-0,CS22625,6909,8,25,9,0,23,0,2
1526,Algutsrum,CS76657,8230,8,26,2,0,32,0,1
1527,CIBC-17,CS22603,6907,8,26,4,0,22,0,0
1528,Alc-0,CS1656,6988,8,26,6,0,34,0,1
1529,Zu-0,CS78880,7417,8,26,8,0,40,0,2
1530,Mir-0,CS1379,8337,8,26,10,1,18,0,3
1531,Lm-2,CS1345,8329,8,27,1,1,34,1,3
1532,Koln,CS76976,8239,8,27,3,0,28,0,3
1533,Gu-0,CS22617,6922,8,27,5,0,35,1,1
1534,Ag-0,CS22630,6897,8,27,7,0,24,0,1
1535,HR-10,CS22597,6923,8,27,9,0,16,1,2
1536,RRS-7,CS22564,7514,8,28,2,0,33,0,1
1537,Vinslov,CS78847,9057,8,28,4,0,28,0,2
1538,Tamm-27,CS22605,6969,8,28,6,0,22,0,2
1539,Mz-0,CS22636,6940,8,28,8,0,28,0,1
1540,Wa-1,CS22644,6978,8,28,10,1,27,1,2
1541,Sq-1,CS22600,6966,8,29,1,1,39,1,1
1542,Fr-2,CS1169,7133,8,29,3,0,28,1,0
1543,Rmx-A02,CS22568,7524,8,29,5,0,32,0,2
1544,En-1,CS76841,8290,8,29,7,0,31,1,1
1545,Ang-0,CS949,6992,8,29,9,0,33,0,2
1546,Pna-17,CS22570,7523,8,30,2,0,24,0,1
1547,Br-0,CS22628,6904,8,30,4,0,24,0,2
1548,Bor-4,CS22591,6903,8,30,6,0,25,0,1
1549,Bil-5,CS22578,6900,8,30,8,0,19,0,0
1550,Lom1-1,CS77048,6042,8,30,10,1,33,0,2
1551,Cen-0,CS1067,8275,8,31,1,1,34,0,0
1552,Hi-0,CS1227,8304,8,31,3,0,27,1,1
1553,Zu-1,CS78881,7418,8,31,5,0,30,1,1
1554,Pna-10,CS22571,7526,8,31,7,0,34,1,1
1555,Li-2:1,CS6772,7223,8,31,9,0,22,0,1
1556,Mr-0,CS22640,7522,8,32,2,0,25,0,1
1557,Can-0,CS1065,8274,8,32,4,0,33,0,2
1558,Na-1,CS1385,8343,8,32,6,0,33,1,1
1559,Kz-9,CS22607,6931,8,32,8,0,26,1,1
1560,Sf-1,CS6855,7327,8,32,10,1,32,1,4
1561,Rsch-4,CS1494,8374,8,33,1,1,29,0,1
1562,Rubezhnoe-1,CS927,7323,8,33,3,0,28,1,1
1563,Lc-0,CS1307,8323,8,33,5,0,29,0,2
1564,Rd-0,CS1483,8366,8,33,7,0,27,0,3
1565,NFA-10,CS22599,6943,8,33,9,0,39,1,2
1566,Est-1,CS22629,6916,8,34,2,0,24,0,1
1567,Ei-2,CS22616,6915,8,34,4,0,20,0,1
1568,Stw-0,CS1539,8388,8,34,6,0,34,0,1
1569,Kn-0,CS6762,7186,8,34,8,0,27,1,1
1570,Oy-0,CS22658,6946,8,34,10,1,29,0,2
1571,Kavlinge-1,CS76964,8237,8,35,1,1,27,0,2
1572,Ren-1,CS22610,6959,8,35,3,0,25,0,2
1573,Se-0,CS22646,6961,8,35,5,0,30,0,3
1574,Lz-0,CS22615,6936,8,35,7,0,34,0,1
1575,Ba1-2,CS76676,8256,8,35,9,0,28,0,2
1576,Ga-0,CS22634,6919,8,36,2,0,21,0,2
1577,Pu2-8,CS22449,6953,8,36,4,0,29,0,3
1578,Spr1-6,CS22583,6965,8,36,6,0,34,0,2
1579,Kni-1,CS76970,6040,8,36,8,0,12,0,3
1580,Pro-0,CS22649,8213,8,36,10,1,30,1,1
1581,Rak-2,CS1485,8365,8,37,1,1,21,1,1
1582,Tu-0,CS1567,8395,8,37,3,0,34,0,1
1583,Vimmerby,CS78845,8249,8,37,5,0,24,0,1
1584,Is-0,CS1241,8312,8,37,7,0,33,0,1
1585,Rev-1,CS77214,8369,8,37,9,0,25,0,2
1586,Nd-1,CS22619,6942,8,38,2,0,40,1,1
1587,Petergof,CS926,7296,8,38,4,0,30,0,2
1588,Wu-0,CS6897,7415,8,38,6,0,22,1,1
1589,Kondara,CS22651,6929,8,38,8,0,33,1,1
1590,St-0,CS1535,8387,8,38,10,1,34,0,2
1591,Ove-0,CS1435,7287,8,39,1,1,31,1,1
1592,Fei-0,CS22645,8215,8,39,3,0,27,0,3
1593,Lip-0,CS1337,8325,8,39,5,0,40,1,2
1594,Ra-0,CS22632,6958,8,39,7,0,34,0,3
1595,NC-6,CS77124,8246,8,39,9,0,42,0,3
1596,HR-5,CS22596,6924,8,40,2,1,22,0,1
1597,Wei-0,CS22622,6979,8,40,4,1,30,1,0
1598,Col(gl1-2),CS3126,2,8,40,6,1,29,0,3
1599,Nw-0,CS1409,7258,8,40,8,1,46,1,2
1600,Lund,CS77060,8335,8,40,10,1,17,0,1
